entry_id,category,surface,reading,review_status,license,external_action_risk,source
DIALECT-70edda0a2c39,dialect,弁当,bento,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%BC%81%E5%BD%93 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-9b6cbe894cb0,dialect,彼処,asuko,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%BD%BC%E5%87%A6 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-36af85686788,dialect,徳島,Tokushima,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%BE%B3%E5%B3%B6 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-0c1685931aef,dialect,徳島県,Tokushima-ken,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%BE%B3%E5%B3%B6%E7%9C%8C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-8c29dcd03487,dialect,志賀,Shiga,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E5%BF%97%E8%B3%80 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-4337b49b6325,dialect,手紙,tegan,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%89%8B%E7%B4%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-bf9b77fa13ee,dialect,揚羽,Ageha,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%8F%9A%E7%BE%BD | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-4db7947dafb0,dialect,斧,yoki,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%96%A7 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-beb56bfbe089,dialect,新橋,Shinbashi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%96%B0%E6%A9%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-d2a2d39faca1,dialect,日南,Nichinan,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%97%A5%E5%8D%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-5f7367410627,dialect,日向,Hyūga,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%97%A5%E5%90%91 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-f1cbf263e5c4,dialect,日本橋,Nipponbashi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%97%A5%E6%9C%AC%E6%A9%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-514f54a78125,dialect,明日香,Asuka,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%98%8E%E6%97%A5%E9%A6%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-c7b98192fd7a,dialect,明明後日,shiasatte,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%98%8E%E6%98%8E%E5%BE%8C%E6%97%A5 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-debcb6569c8d,dialect,春日,Kasuga,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%98%A5%E6%97%A5 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-119745040a86,dialect,昭和,Shōwa,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%98%AD%E5%92%8C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-6c152f5594ad,dialect,月,gachi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9C%88 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-01b8f0eb1b9d,dialect,本真,honma,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9C%AC%E7%9C%9F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-e510965d6b11,dialect,来年,denen,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%A5%E5%B9%B4 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-f39bc140bdd6,dialect,東,Higashi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%B1 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-e61ee356a0f9,dialect,東下り,azumakudari,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%B1%E4%B8%8B%E3%82%8A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-ed041329ffa6,dialect,東北,Tōhoku,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%B1%E5%8C%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-8b3eb6d9977b,dialect,東北地方,Tōhoku Chihō,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%B1%E5%8C%97%E5%9C%B0%E6%96%B9 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-f0ba8f84015a,dialect,東海,Tōkai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%B1%E6%B5%B7 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-9b2dcea40291,dialect,東谷,Higashidani,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%B1%E8%B0%B7 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-27e550a3e865,dialect,東郷,Tōgō,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%B1%E9%83%B7 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-c5515bdb1ab2,dialect,松平,Matsudaira,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9D%BE%E5%B9%B3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-4d23d0de2186,dialect,染む,shumu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%9F%93%E3%82%80 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-bb59679365c4,dialect,根際,neki,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A0%B9%E9%9A%9B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-a1911e642afe,dialect,桃山,Momoyama,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A1%83%E5%B1%B1 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-b8d931d43be7,dialect,桜,sakura,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A1%9C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-64afde1f0461,dialect,桜井,Sakurai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A1%9C%E4%BA%95 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-f42f2fbaa53d,dialect,桜島,Sakurajima,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A1%9C%E5%B3%B6 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-53070c65e9a9,dialect,梅,ume,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A2%85 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-e850406cf47b,dialect,森,Mori,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A3%AE | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-b4f34fd4d5b2,dialect,権太,gonta,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A8%A9%E5%A4%AA | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-1ff68f55b7e8,dialect,横須賀,Yokosuka,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A8%AA%E9%A0%88%E8%B3%80 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-4382653dbbb2,dialect,橋本,Hashimoto,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A9%8B%E6%9C%AC | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-5b7bb5139403,dialect,橘,Tachibana,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%A9%98 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-5f7371dd435e,dialect,毎晩,meban,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%AF%8E%E6%99%A9 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-3ebaa67cae17,dialect,毎月,metsuki,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%AF%8E%E6%9C%88 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-67a5a751e5c2,dialect,毎朝,measa,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%AF%8E%E6%9C%9D | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-ad1b49530eb6,dialect,毬栗,igaguri,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%AF%AC%E6%A0%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-053d8e681273,dialect,永野,Nagano,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B0%B8%E9%87%8E | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-dfcddcc8ad83,dialect,沖田,Okita,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B2%96%E7%94%B0 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-6d3c0ca1aba7,dialect,河内,Kōchi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B2%B3%E5%86%85 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-5bcd91d3357b,dialect,河南,Kanan,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B2%B3%E5%8D%97 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-6eb7c03c8f21,dialect,治部煮,jibuni,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B2%BB%E9%83%A8%E7%85%AE | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-854cb36eb2b1,dialect,泡盛,Awamori,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B3%A1%E7%9B%9B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-1fa2d68129dc,dialect,浮巣,ukisu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B5%AE%E5%B7%A3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-8b5f942331a4,dialect,海老蟹,ebigani,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B5%B7%E8%80%81%E8%9F%B9 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-a4f7ffd5dadd,dialect,深川,Fukagawa,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B7%B1%E5%B7%9D | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-e707a05c4c30,dialect,清和,Seiwa,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B8%85%E5%92%8C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-d157ad188ef5,dialect,渡瀬,Watarase,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B8%A1%E7%80%AC | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-916d7277e4e3,dialect,温い,nukui,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B8%A9%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-24a1aa4d4936,dialect,港,Minato,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%B8%AF | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-ef26ed696f94,dialect,源氏,Genji,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%BA%90%E6%B0%8F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-75e0aaa6e370,dialect,潮,shio,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%BD%AE | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-f51c4b98b73e,dialect,濃尾,Nōbi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E6%BF%83%E5%B0%BE | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-dca1af8a835b,dialect,瀬戸内,Setouchi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%80%AC%E6%88%B8%E5%86%85 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-5fb404fe096c,dialect,炊く,taku,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%82%8A%E3%81%8F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-4a6d470dd73b,dialect,熊本,Kumamoto,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%86%8A%E6%9C%AC | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-a166eaf8ea6c,dialect,熊本県,Kumamoto-ken,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%86%8A%E6%9C%AC%E7%9C%8C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-8e6decce0036,dialect,熊田,Kumada,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%86%8A%E7%94%B0 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-901bcd4f3d90,dialect,熱田,Atsuta,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%86%B1%E7%94%B0 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-04685abf441d,dialect,狐,ketsune,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%8B%90 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-94839a214cb5,dialect,狸,tanoki,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%8B%B8 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-8f8b19707bf6,dialect,玉川,Tamagawa,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%8E%89%E5%B7%9D | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-8d030f8835a9,dialect,甲信越,Kōshin'etsu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%94%B2%E4%BF%A1%E8%B6%8A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-df509a981d41,dialect,白河,Shirakawa,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%99%BD%E6%B2%B3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-07ff164f8ac3,dialect,百足,mukade,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%99%BE%E8%B6%B3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-0d6586b0487f,dialect,直す,naosu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9B%B4%E3%81%99 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-d13a092ad3e2,dialect,相模,Sagami,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9B%B8%E6%A8%A1 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-3a42c577665d,dialect,相模女,さがみをんな,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9B%B8%E6%A8%A1%E5%A5%B3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-c8f5d6958f73,dialect,真弓,Mayumi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9C%9F%E5%BC%93 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-d3ff8746172f,dialect,矢野,Yano,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9F%A2%E9%87%8E | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-ab3f394b71c3,dialect,石原,Ishihara,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9F%B3%E5%8E%9F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-e5edb2e86643,dialect,石垣,Ishigaki,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9F%B3%E5%9E%A3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-89a01b5c4bd6,dialect,石川,Ishikawa,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%9F%B3%E5%B7%9D | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-e45c48a0904c,dialect,磐越,Ban'etsu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A3%90%E8%B6%8A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-7b4d233aff27,dialect,祇王寺,Giōji,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A5%87%E7%8E%8B%E5%AF%BA | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-c78db1c4fa6c,dialect,神代,Kōjiro,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A5%9E%E4%BB%A3 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-943ac6e69863,dialect,福岡,Fukuoka,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A6%8F%E5%B2%A1 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-0f428f65fa5c,dialect,福岡県,Fukuoka-ken,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A6%8F%E5%B2%A1%E7%9C%8C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-20b69e7b8c5e,dialect,福島,Fukushima,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A6%8F%E5%B3%B6 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-0a8a49ef8858,dialect,秋津,Akitsu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A7%8B%E6%B4%A5 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-884c08f0ebe9,dialect,稲光,inabikai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%A8%B2%E5%85%89 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-2cce978943a9,dialect,窓,mado,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%AA%93 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-64f1a33ce80b,dialect,竜王,Ryūō,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%AB%9C%E7%8E%8B | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-19c3b185d29a,dialect,筑紫,Tsukushi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%AD%91%E7%B4%AB | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-70de74018efd,dialect,筵,mushiro,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%AD%B5 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-38d1cd19adce,dialect,篠原,Shinohara,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%AF%A0%E5%8E%9F | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-fd1d99b8d07c,dialect,糠蝿,nukabe,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%B3%A0%E8%9D%BF | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-f7ba4b3a597c,dialect,糠部,Nukanobu,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%B3%A0%E9%83%A8 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-e4e12325c89f,dialect,紀勢,kisei,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%B4%80%E5%8B%A2 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-5dfd878304a0,dialect,終わい,owai,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%B5%82%E3%82%8F%E3%81%84 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-39b585b76ce5,dialect,織田,Oda,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%B9%94%E7%94%B0 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-8c040cb965c1,dialect,羽子板,hagoita,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%BE%BD%E5%AD%90%E6%9D%BF | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-70c3ae695b5d,dialect,羽田,Haneda,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E7%BE%BD%E7%94%B0 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-1135c2900486,dialect,耳糞,minkuso,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E8%80%B3%E7%B3%9E | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-2d7d5b3e3cce,dialect,肉,shishi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E8%82%89 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-2d230a6ee99f,dialect,肥,hi,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E8%82%A5 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-9129bef494cd,dialect,自転車,jidensha,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E8%87%AA%E8%BB%A2%E8%BB%8A | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-906a2dd4c73d,dialect,苦瓜,nigauri,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E8%8B%A6%E7%93%9C | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-31553323e365,dialect,茨,ibara,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E8%8C%A8 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
DIALECT-03bcb3b7afd9,dialect,茨木,Ibaraki,needs-evidence,CC BY-SA 4.0 / GFDL,False,https://en.wiktionary.org/wiki/%E8%8C%A8%E6%9C%A8 | https://kaikki.org/dictionary/Japanese/kaikki.org-dictionary-Japanese.jsonl
